Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
17:27	wvi7		rc://*/ta/man/translate/writing-pronouns	וְ⁠יֵלְכ֖וּ וְ⁠יֵ֣שְׁבוּ שָׁ֑ם וְ⁠יֹרֵ֕⁠ם	1	The pronoun **them** likely refers in this instance to the household and assistants of the priest. It may be helpful to clarify this for your readers. (In the second instance, in the phrase **let him teach them**, the pronoun **them** refers to the people whom the Assyrians resettled in Israel.) Alternate translation: [And let him go and settle there with his household and assistants]
17:29	ylw6		rc://*/ta/man/translate/figs-idiom	וַ⁠יִּהְי֣וּ עֹשִׂ֔ים גּ֥וֹי גּ֖וֹי אֱלֹהָ֑י⁠ו & גּ֥וֹי גּוֹי֙ בְּ⁠עָ֣רֵי⁠הֶ֔ם אֲשֶׁ֛ר הֵ֥ם יֹשְׁבִ֖ים שָֽׁם	1	The author is using **a nation, a nation** as a common expression of his culture to mean “each nation” or “every nation.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [And all the nations were making their own gods … all the nations in their cities where they were settling there] or [And each nation was making its own gods … each nation in their cities where it was settling there]
17:29	vtae		rc://*/ta/man/translate/grammar-collectivenouns	בְּ⁠בֵ֣ית	1	In this verse, the word **house** is singular in form, but it refers to all of the temples on the high places as a group. If it would be helpful in your language, you could use the plural form of “house.” Alternate translation: [in the temples of]
17:29	rmpb		rc://*/ta/man/translate/figs-metaphor	בְּ⁠בֵ֣ית הַ⁠בָּמ֗וֹת	1	See how you translated the similar expression in [5:18](../05/18.md). Alternate translation: [in the temples of the high places] or [in the shrines at the high places]
17:29	uyjw		rc://*/ta/man/translate/figs-explicitinfo	אֲשֶׁ֛ר הֵ֥ם יֹשְׁבִ֖ים שָֽׁם	1	It might seem that this expression contains extra information that would not be natural to express in your language. If so, you can shorten it. Alternate translation: [where they were settling]
17:32	v9gk		rc://*/ta/man/translate/figs-merism	מִ⁠קְצוֹתָ⁠ם֙	1	The author is using the term **extremities** to mean the outer limits of the population of these groups, and he is using those outer limits to represent them and everything in between. In other words, he means that these people groups made priests from throughout their entire population, not from a specific priestly tribe such as the Levites. If it would be helpful in your language, you could state the meaning plainly. If you have already translated the book of 1 Kings, see how you translated the similar expression in [1 Kings 12:31](../1ki/12/31.md). Alternate translation: [from throughout their populations]
17:32	fpni		rc://*/ta/man/translate/writing-pronouns	וַ⁠יִּהְי֛וּ עֹשִׂ֥ים לָ⁠הֶ֖ם	1	The pronoun **they** refers to these **priests**, while the pronoun **them** refers to the gods whom these people groups made idols to represent. It may be helpful to clarify this for your readers. Alternate translation: [and those priests were making sacrifices to the gods that their nations had made]
17:33	jidm		rc://*/ta/man/translate/writing-pronouns	הִגְל֥וּ אֹתָ֖⁠ם	1	The pronoun **they** refers to the Assyrians. It may be helpful to clarify this for your readers. Alternate translation: [the Assyrians had exiled them]
17:33	jwxz		rc://*/ta/man/translate/figs-explicitinfo	מִ⁠שָּֽׁם	1	It might seem that this expression contains extra information that would not be natural to express in your language. If so, you do not need to represent it explicitly in your translation.
17:34	gvw4		rc://*/ta/man/translate/figs-explicit	עַ֣ד הַ⁠יּ֤וֹם הַ⁠זֶּה֙	1	See how you translated the same expression in [2:22](../02/22.md). Alternate translation: [At the time of this writing]
17:34	tlqd		rc://*/ta/man/translate/writing-pronouns	הֵ֣ם עֹשִׂ֔ים	1	The pronoun **they** refers to the people groups whom the Assyrians settled in the land of Israel and specifically to their descendants who were alive at the time the author wrote this verse. It may be helpful to clarify this for your readers. Alternate translation: [their descendants are acting]
17:34	ubm7		rc://*/ta/man/translate/figs-explicit	אֵינָ֤⁠ם יְרֵאִים֙ אֶת־יְהוָ֔ה	1	The implication, based on what the author says in the following verses, is that here he means that these people were not genuinely fearing Yahweh. He said in the previous two verses that they “were fearing Yahweh,” but by that he meant that they observed certain religious practices. They were not truly devoted to Yahweh, as their worship of other gods showed. You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [They are not genuinely fearing Yahweh]
17:34	pt1z		rc://*/ta/man/translate/writing-pronouns	כְּ⁠חֻקֹּתָ⁠ם֙ וּ⁠כְ⁠מִשְׁפָּטָ֔⁠ם וְ⁠כַ⁠תּוֹרָ֣ה וְ⁠כַ⁠מִּצְוָ֗ה אֲשֶׁ֨ר צִוָּ֤ה יְהוָה֙ אֶת־בְּנֵ֣י יַעֲקֹ֔ב	1	It may be more natural in your language to use a noun phrase in the first part of this sentence and a pronoun in the second part of the sentence. Alternate translation: [according to the statutes of the sons of Jacob, whose name he made Israel, or according to their judgment or according to the law or according to the commandment that Yahweh commanded them]
17:34	wptm		rc://*/ta/man/translate/figs-doublet	כְּ⁠חֻקֹּתָ⁠ם֙ וּ⁠כְ⁠מִשְׁפָּטָ֔⁠ם וְ⁠כַ⁠תּוֹרָ֣ה וְ⁠כַ⁠מִּצְוָ֗ה אֲשֶׁ֨ר צִוָּ֤ה יְהוָה֙ אֶת־בְּנֵ֣י יַעֲקֹ֔ב	1	The terms **statutes**, **judgment**, **law**, and **commandment** mean similar things. The author is using these terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [according to the entire law that Yahweh gave to the sons of Jacob]
17:34	in3n		rc://*/ta/man/translate/grammar-collectivenouns	וּ⁠כְ⁠מִשְׁפָּטָ֔⁠ם & וְ⁠כַ⁠מִּצְוָ֗ה	1	In this verse, the words **judgment** and **commandment** are singular in form, but they refer to all of the judgments and commandments that Yahweh gave to **the sons of Jacob**. If it would be helpful in your language, you could use the plural forms of these words. Alternate translation: [or according to their judgments … or according to the commandments]
17:34	kgdn		rc://*/ta/man/translate/writing-poetry	וְ⁠כַ⁠מִּצְוָ֗ה אֲשֶׁ֨ר צִוָּ֤ה יְהוָה֙	1	The author is using a construction in which a verb and its object come from the same root. You may be able to use the same construction in your language to express the meaning here. Alternatively, your language may have another way of saying this. Alternate translation: [or according to the commandments that Yahweh gave to]
17:34	ug4l		rc://*/ta/man/translate/figs-metaphor	אֶת־בְּנֵ֣י יַעֲקֹ֔ב	1	See how you translated the similar expression in [8:12](../08/12.md). Alternate translation: [the descendants of Jacob]
17:35	km03		rc://*/ta/man/translate/figs-idiom	וַ⁠יִּכְרֹ֨ת יְהוָ֤ה & בְּרִ֔ית	1	To translate the expression **cut a covenant** here and in verse 38, see how you translated the similar expression in [11:4](../11/04.md). Alternate translation: [For Yahweh had made a covenant here]
17:36	fbwh		rc://*/ta/man/translate/grammar-connect-exceptions	כִּ֣י אִֽם־אֶת־יְהוָ֗ה	1	If it would appear in your language that Yahweh was making a statement and then contradicting it, you could reword this as a positive statement. In some languages this may be particularly helpful to avoid the idea that Yahweh is one of the “other gods” described in the previous verse. Alternate translation: [The only God you shall worship is Yahweh]
17:36	sdj9		rc://*/ta/man/translate/figs-123person	אֶת־יְהוָ֗ה & אֹת֣⁠וֹ & וְ⁠ל֥⁠וֹ & וְ⁠ל֥⁠וֹ	1	Yahweh is speaking of himself in the third person because he is making an authoritative proclamation. If it would be helpful in your language, you could translate this in the first person. Alternate translation: [me, Yahweh … me … to me … to me]
17:36	a23y		rc://*/ta/man/translate/figs-metonymy	בְּ⁠כֹ֧חַ גָּד֛וֹל וּ⁠בִ⁠זְר֥וֹעַ נְטוּיָ֖ה	1	Yahweh stretching out his **arm** represents Yahweh doing supernatural acts. If it would be helpful in your language, you could use an equivalent expression or plain language. If you have already translated the book of Deuteronomy, see how you translated the same expression in [Deuteronomy 4:34](../../deu/04/34.md). Alternate translation: [with great power and supernatural deeds]
17:36	jvj7		rc://*/ta/man/translate/figs-hendiadys	בְּ⁠כֹ֧חַ גָּד֛וֹל וּ⁠בִ⁠זְר֥וֹעַ נְטוּיָ֖ה	1	Together the phrases **great power** and **an outstretched arm** express a single idea. The phrase **great power** tells in what way Yahweh accomplished the deeds that his **outstretched arm** represents. If it would be more natural in your language, you could express this meaning in a different way. Alternate translation: [powerfully with supernatural deeds]
17:37	p8p2		rc://*/ta/man/translate/figs-doublet	וְ⁠אֶת־הַ⁠חֻקִּ֨ים וְ⁠אֶת־הַ⁠מִּשְׁפָּטִ֜ים וְ⁠הַ⁠תּוֹרָ֤ה וְ⁠הַ⁠מִּצְוָה֙	1	See how you translated the similar expression in [17:34](../17/34.md). Alternate translation: [And the entire law]
17:37	ijmz		rc://*/ta/man/translate/writing-pronouns	אֲשֶׁ֣ר כָּתַ֣ב לָ⁠כֶ֔ם	1	The pronoun **he** refers to Moses. It may be helpful to clarify this for your readers. Alternate translation: [that Moses wrote down for you]
17:37	o4si		rc://*/ta/man/translate/figs-metonymy	כָּל־הַ⁠יָּמִ֑ים	1	See how you translated the similar expression in [8:19](../08/19.md). Alternate translation: [always] or [continually]
17:38	yi6h		rc://*/ta/man/translate/figs-doublenegatives	וְ⁠הַ⁠בְּרִ֛ית & לֹ֣א תִשְׁכָּ֑חוּ	1	This is a double negative, consisting of the negative particle **not** and the negative word **forget**. If it would be clearer in your language, you could use a positive expression to translate this. Alternate translation: [And you must always remember]
17:39	tsoy		rc://*/ta/man/translate/grammar-connect-exceptions	כִּ֛י אִֽם־אֶת־יְהוָ֥ה אֱלֹהֵי⁠כֶ֖ם תִּירָ֑אוּ	1	See how you translated the similar expression in [17:36](../17/36.md). Alternate translation: [You shall fear only Yahweh your God]
17:39	kiw9		rc://*/ta/man/translate/figs-123person	אֶת־יְהוָ֥ה & וְ⁠הוּא֙ יַצִּ֣יל	1	Yahweh is continuing to speak of himself in the third person because he is making an authoritative proclamation. See what you did in [17:36](../17/36.md). Alternate translation: [me, Yahweh … and I, I will deliver]
17:39	dy3q		rc://*/ta/man/translate/writing-pronouns	וְ⁠הוּא֙ יַצִּ֣יל	1	See how you translated the similar expression in [14:7](../14/07.md). Alternate translation: [and he is the one who will deliver] or [and I am the one who will deliver]
17:39	btqm		rc://*/ta/man/translate/figs-metonymy	מִ⁠יַּ֖ד	1	See how you translated the similar expression in [3:10](../03/10.md). Alternate translation: [from the power of]
17:41	fi23		rc://*/ta/man/translate/figs-gendernotations	גַּם־בְּנֵי⁠הֶ֣ם ׀ וּ⁠בְנֵ֣י בְנֵי⁠הֶ֗ם	1	See how you translated the similar expression in [4:4](../04/04.md). Alternate translation: [Both their children and the children of their children]
17:41	ll8q		rc://*/ta/man/translate/translate-kinship	גַּם־בְּנֵי⁠הֶ֣ם ׀ וּ⁠בְנֵ֣י בְנֵי⁠הֶ֗ם	1	Your language may have its own term or expression for the relationship that the author describes with the phrase **the sons of their sons**. Alternate translation: [Both their children and grandchildren]
17:41	qe66		rc://*/ta/man/translate/figs-metonymy	גַּם־בְּנֵי⁠הֶ֣ם ׀ וּ⁠בְנֵ֣י בְנֵי⁠הֶ֗ם	1	The author may be using the first two generations of descendants to represent many generations. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [Subsequent generations of their descendants]
17:41	p9yu		rc://*/ta/man/translate/figs-metaphor	אֲבֹתָ⁠ם֙	1	See how you translated the similar expression in [8:24](../08/24.md). Alternate translation: [their ancestors]
17:41	f9v3		rc://*/ta/man/translate/figs-explicit	עַ֖ד הַ⁠יּ֥וֹם הַ⁠זֶּֽה	1	See how you translated the same expression in [2:22](../02/22.md).
18:intro	abci				0	# 2 Kings 18 Introduction\n\n## Structure and Formatting\n\nThis chapter begins the story of Hezekiah, one of the great kings of Judah. Because he is so important, the author describes the history of his reign at length, in chapters 18, 19, and 20.\n\n## Religious and Cultural Concepts in This Chapter\n\n### What was “the serpent of bronze that Moses had made”?\n\nThe author refers in 18:4 to “the serpent of bronze that Moses had made.” This was an artifact originally constructed during the Israelites’ wilderness journey, as described in [Numbers 21:4–9](../../num/24/04.md). Yahweh instructed Moses to make this bronze serpent and place it on a pole so that anyone bitten by poisonous snakes could look at it and be healed. Over time, however, the Israelites began to worship the bronze serpent itself (they even gave it a name, Nehushtan) and burn incense to it as an idol. King Hezekiah destroyed this object during his reforms, recognizing that what was once a symbol associated with Yahweh’s healing had become an object of improper worship.\n\n### Why did Sennacherib not end his invasion of Judah even after Hezekiah paid him what he demanded?\n\nThe author describes in 18:13–16 how Sennacherib, the king of Assyria, invaded Judah. Hezekiah had rebelled against him (as verse 7 describes), but he agreed to become his vassal again and pay any tribute he demanded. Sennacherib specified an amount, and Hezekiah paid it. But Sennacherib did not end his invasion of Judah after that. Instead, he continued to besiege the cities he had not yet conquered, and he sent officials at the head of a large army to demand the surrender of Jerusalem. It seems that Sennacherib was not content with tribute. He wanted complete control over the Judean kingdom. He did not want to risk another Judean king rebelling against him. So he had to conquer or achieve the surrender of the capital, Jerusalem. It is possible that Sennacherib used the tribute as a means of weakening Judah before insisting on full surrender. If so, that shows his determination to assert his dominance and destroy any resistance.\n\n### Why did the Assyrians stop where they did?\n\nThe author says in 18:17 that the large Assyrian army that advanced against Jerusalem “stopped by the conduit of the upper pool that was on the highway of the Field of the Fuller.” One reason for stopping and apparently setting up camp there was probably the need for water for a large army. According to the parallel account in 2 Chronicles, Hezekiah had blocked up all the water sources around the city in order to keep the Assyrians from having a water supply. But the location where their army stopped was right next to an aqueduct that brought water down to Jerusalem from springs above the city. That provided a ready source of water. This was also a prominent location right outside the city walls. This allowed the Assyrian officials to demand a conference with King Hezekiah’s representatives that would take place within the hearing of Judeans who gathered on the city walls. The Assyrians exploited this and said things publicly to try to terrify and demoralize the Judeans.\n\n## Translation Issues in This Chapter\n\n### Levels of quotation\n\nThere are multiple levels of quotation in the long quotations in verses 19–25 and 28–35. In the first case, it is complicated to follow who is speaking and on whose behalf. But here is one probable explanation. This is the interpretation that the ULT follows.\n- Verse 19 introduces three levels of quotation. The author begins quoting what the Rabshakeh said (level 1). The Rabshakeh begins to tell Hezekiah’s officials what he wants them to say to Hezekiah (level 2). This includes the beginning of a quotation from Sennacherib, the king of Assyria (level 3).\n- The third-level quotation continues through verses 20 and 21. A fourth-level quotation begins in verse 20, as Sennacherib quotes something that Hezekiah is supposedly saying. The pronouns “you” and “yourself” are singular because Sennacherib is addressing Hezekiah. The second-level and third-level quotations that began in verse 19 conclude at the end of verse 21.\n- In verse 22, there are two levels of quotation. The “you” in “if you say” is plural, so the Rabshakeh is now addressing Hezekiah’s officials directly. He speaks of Hezekiah in the third person. But he quotes what the officials might say and what Hezekiah has said.\n- The first-level quotation from the Rabshakeh continues in v. 23, but now the Rabshakeh is addressing Hezekiah directly. (He is implicitly expecting the Judean officials to pass along his words). The implied “you” in the imperative “wager” and the pronoun “yourself” are singular, but the king of Assyria is spoken of in the third person (“my master”), so the Rabshakeh is not quoting the king as he did in vv. 19–21.\n- This seems to be the case in v. 24, as well, where the Rabshakeh continues to speak of Sennacherib as “my master.”\n- But the speaker in v. 25 seems to be Sennacherib again, speaking of himself in the first person. (The Rabshakeh would not say of himself, “Now have I come up against this place.”) This is an implicit return to the third-level quotation, although the author does not signal it directly in the text.\nNotes describe different possible ways of indicating the speakers throughout this long quotation.\n\nThe long quotation in verses 28–35 contains three levels of quotation, but it the identity of the speakers seems clearer throughout. Notes also describe ways of indicating the speakers throughout this quotation.\n\n### The Rabshakeh’s strong language\n\nIn 18:27, to try to terrify the Judeans into surrendering, the Rabshakeh speaks graphically of the effects of a prolonged siege. He tells them that they will “eat their dung and drink their urine.” His language might be considered offensive in some cultures. If it would not be appropriate for your readers if you reproduced his exact words, you could use an equivalent expression that would still reflect his ominous threat. You might have him say, for example, that the Judeans will “consume their own waste.”
18:1	lypd		rc://*/ta/man/translate/writing-participants	וַֽ⁠יְהִי֙ בִּ⁠שְׁנַ֣ת שָׁלֹ֔שׁ לְ⁠הוֹשֵׁ֥עַ בֶּן־אֵלָ֖ה מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ חִזְקִיָּ֥ה בֶן־אָחָ֖ז מֶ֥לֶךְ יְהוּדָֽה	1	In this verse and the next two verses, the author is introducing **Hezekiah** as a participant in the story as the new king of **Judah**. To translate this verse, see how you translated the similar expressions in [8:16](../08/16.md). (In this instance, the author uses the phrase **And it happened** to introduce a participant. He may do this to highlight the exceptional godly character of Hezekiah. Consider how you have been translating that phrase and how you might express its meaning here.)
18:1	k6od		rc://*/ta/man/translate/translate-ordinal	בִּ⁠שְׁנַ֣ת שָׁלֹ֔שׁ לְ⁠הוֹשֵׁ֥עַ	1	See how you translated the similar expression in [8:25](../08/25.md). Alternate translation: [in the third year of Hoshea]
18:2	vm3z		rc://*/ta/man/translate/figs-idiom	בֶּן־עֶשְׂרִ֨ים וְ⁠חָמֵ֤שׁ שָׁנָה֙ הָיָ֣ה	1	See how you translated the similar expression in [8:17](../08/17.md). Alternate translation: [He was 25 years old]
18:3	adg6		rc://*/ta/man/translate/figs-idiom	הַ⁠יָּשָׁ֖ר בְּ⁠עֵינֵ֣י יְהוָ֑ה	1	See how you translated the similar expression in [1:13](../01/13.md). Alternate translation: [what Yahweh considered to be right]
18:3	vqcs		rc://*/ta/man/translate/figs-metaphor	אָבִֽי⁠ו	1	See how you translated the similar expression in [8:24](../08/24.md). Alternate translation: [his ancestor]
18:4	a5h5		rc://*/ta/man/translate/writing-pronouns	ה֣וּא ׀ הֵסִ֣יר	1	The author is stating the pronoun **he** separately, even though the verb translated as **he removed** already includes this meaning. He may be doing that in order to emphasize a contrast between what Hezekiah did and what previous kings had done, even godly ones such as Joash, Azariah, and Jotham. The author notes that those kings “did right in the eyes of Yahweh,” but even so, “the high places were not removed.” Alternate translation: [Unlike previous kings, he removed]
18:4	w0ln		rc://*/ta/man/translate/grammar-collectivenouns	אֶת־הָֽ⁠אֲשֵׁרָ֑ה	1	This could be a reference to: (1) many different Asherah poles that the Judeans had set up throughout their kingdom. The word **Asherah** is singular in form, but it would be referring to all of these poles as a group. Alternate translation: [all of the Asherah poles that people had set up] or (2) a specific prominent Asherah pole, such as the one the author describes in [13:6](../13/06.md). If so, it would have been in Jerusalem. Alternate translation: [the prominent Asherah pole in Jerusalem]
18:4	hos8		rc://*/ta/man/translate/grammar-connect-logic-result	וְ⁠כִתַּת֩ נְחַ֨שׁ הַ⁠נְּחֹ֜שֶׁת אֲשֶׁר־עָשָׂ֣ה מֹשֶׁ֗ה כִּ֣י עַד־הַ⁠יָּמִ֤ים הָ⁠הֵ֨מָּה֙ הָי֤וּ בְנֵֽי־יִשְׂרָאֵל֙ מְקַטְּרִ֣ים ל֔⁠וֹ וַ⁠יִּקְרָא־ל֖⁠וֹ נְחֻשְׁתָּֽן	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [And because until those days the sons of Israel were offering incense to the serpent of bronze that Moses had made (and one called it Nehushtan), he broke it up]
18:4	p8sk		rc://*/ta/man/translate/figs-metonymy	הַ⁠יָּמִ֤ים הָ⁠הֵ֨מָּה֙	1	See how you translated the similar expression in [3:6](../03/06.md). Alternate translation: [that time]
18:4	pnzc		rc://*/ta/man/translate/figs-metaphor	בְנֵֽי־יִשְׂרָאֵל֙	1	See how you translated the similar expression in [8:12](../08/12.md). Alternate translation: [the Israelites]
18:4	u9xx		rc://*/ta/man/translate/writing-pronouns	וַ⁠יִּקְרָא־ל֖⁠וֹ נְחֻשְׁתָּֽן	1	Here the author is using the pronoun **one** in a general sense, not to refer to specific people. Use an expression for this that would be natural in your language. Alternate translation: [and it was called Nehushtan] or [and it had come to be called Nehushtan]
18:5	ctdx		rc://*/ta/man/translate/figs-metonymy	וַ⁠אֲשֶׁ֥ר הָי֖וּ לְ⁠פָנָֽי⁠ו	1	See how you translated the similar expression in [17:2](../17/02.md). Alternate translation: [nor those who were before him]
18:5	pyft		rc://*/ta/man/translate/figs-ellipsis	וַ⁠אֲשֶׁ֥ר הָי֖וּ לְ⁠פָנָֽי⁠ו	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [, nor had any of those who were before him been like him]
18:6	g77n		rc://*/ta/man/translate/figs-metaphor	וַ⁠יִּדְבַּק֙ בַּֽ⁠יהוָ֔ה	1	The author is speaking of Hezekiah continually being loyal to Yahweh as if he had **clung** to him physically. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [And he was loyal to Yahweh continually]
18:6	g8p8		rc://*/ta/man/translate/figs-metaphor	לֹא־סָ֖ר מֵ⁠אַֽחֲרָ֑י⁠ו	1	The author is speaking as if Hezekiah had been following Yahweh down a path and as if he could have **turned away** from him physically. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [he did not stop obeying him]
18:6	dtlt		rc://*/ta/man/translate/writing-pronouns	וַ⁠יִּשְׁמֹר֙ מִצְוֺתָ֔י⁠ו אֲשֶׁר־צִוָּ֥ה יְהוָ֖ה אֶת־מֹשֶֽׁה	1	In some languages it may be more natural to use the name **Yahweh** earlier and a pronoun later. Alternate translation: [and he kept Yahweh’s commandments, which he had commanded Moses]
18:7	ttbg		rc://*/ta/man/translate/figs-idiom	וְ⁠הָיָ֤ה יְהוָה֙ עִמּ֔⁠וֹ	1	The author is using a common expression of his culture to mean that Yahweh helped Samuel. If it would be helpful in your language, you could state the meaning plainly. If you have already translated the book of 1 Samuel, see how you translated the same expression in [1 Samuel 3:19](../1sa/03/19.md). Alternate translation, as in the UST: [And Yahweh helped him]
18:7	uvlv		rc://*/ta/man/translate/figs-idiom	יֵצֵ֖א	1	The author is using **he went out** as a common expression of his culture to mean “he led his army into battle.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [he went to war] or [he led his army into battle]
18:8	ypxg		rc://*/ta/man/translate/writing-pronouns	הֽוּא־הִכָּ֧ה אֶת־פְּלִשְׁתִּ֛ים	1	The author is stating the pronoun **He** separately, even though the verb translated as **he struck** already includes this meaning. He is doing that to put focus on Hezekiah as the king who led the Judean army to do this. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing the meaning here. See how you translated the same expression in [14:7](../14/07.md). Alternate translation: [He was the king who struck]
18:8	jx9t		rc://*/ta/man/translate/figs-explicit	הִכָּ֧ה אֶת־פְּלִשְׁתִּ֛ים	1	See how you translated the similar expression in [3:24](../03/24.md). Alternate translation: [he defeated the Philistines]
18:8	txdc		rc://*/ta/man/translate/figs-metonymy	וְ⁠אֶת־גְּבוּלֶ֑י⁠הָ	1	See how you translated the similar expression in [10:32](../10/32.md). Alternate translation: [and its territory]
18:8	ka5y		rc://*/ta/man/translate/figs-merism	מִ⁠מִּגְדַּ֥ל נוֹצְרִ֖ים עַד־עִ֥יר מִבְצָֽר	1	See how you translated the similar expression in [17:9](../17/09.md). Alternate translation: [conquering settlements of all sizes]
18:9	tvhx		rc://*/ta/man/translate/writing-newevent	וַֽ⁠יְהִ֞י	1	The author is using this phrase to introduce a new event. See how you translated the same phrase in [2:1](../02/01.md).
18:9	dqby		rc://*/ta/man/translate/translate-ordinal	בַּ⁠שָּׁנָ֤ה הָֽ⁠רְבִיעִית֙ לַ⁠מֶּ֣לֶךְ חִזְקִיָּ֔הוּ הִ֚יא הַ⁠שָּׁנָ֣ה הַ⁠שְּׁבִיעִ֔ית לְ⁠הוֹשֵׁ֥עַ	1	If your language would not represent a number in a form such as **fourth** or **seventh**, you could represent these number in a form that your language would use. Alternate translation: [in year four of Hezekiah (it was year seven of Hoshea]
18:9	vmz6		rc://*/ta/man/translate/figs-explicitinfo	עָלָ֞ה	1	See how you translated the similar expression in [1:3](../01/03.md). Alternate translation: [came]
18:10	kx1b		rc://*/ta/man/translate/writing-pronouns	וַֽ⁠יִּלְכְּדֻ֗⁠הָ	1	The pronoun **they** refers to the Assyrians. It may be helpful to clarify this for your readers. Alternate translation: [And the Assyrians captured it]
18:10	cips		rc://*/ta/man/translate/translate-ordinal	בִּ⁠שְׁנַת־שֵׁ֖שׁ לְ⁠חִזְקִיָּ֑ה הִ֣יא שְׁנַת־תֵּ֗שַׁע לְ⁠הוֹשֵׁ֨עַ֙	1	See how you translated the similar expression in [8:25](../08/25.md). Alternate translation: [In the sixth year of Hezekiah, which was the ninth year of Hoshea]
18:10	oeq3		rc://*/ta/man/translate/figs-activepassive	נִלְכְּדָ֖ה שֹׁמְרֽוֹן	1	The expression **was captured** is a passive verbal form. If your language would not use that form, you could express the idea in active form or in another way that would be natural in your language. Alternate translation: [the Assyrians captured Samaria]
18:11	ccm4		rc://*/ta/man/translate/figs-metonymy	אֶת־יִשְׂרָאֵ֖ל	1	Here, **Israel** represents the Israelites. Since the author uses the plural pronoun **them** for the Israelites in the next sentence, it may be helpful to use a plural term here. Alternate translation: [the Israelites]
18:12	nreq		rc://*/ta/man/translate/grammar-connect-words-phrases	עַ֣ל ׀ אֲשֶׁ֣ר	1	Here the word **For** introduces not a reason but an explanation. The author does not mean that the king of Assyria did the things he described in the previous verse because of the things he describes in this verse. He is explaining that the things in the previous verse happened because of the things in this verse. It may be helpful to clarify this for your readers. The UST models one way to do that.
18:12	qblj		rc://*/ta/man/translate/figs-metonymy	לֹֽא־שָׁמְע֗וּ בְּ⁠קוֹל֙ יְהוָ֣ה	1	See how you translated the similar expression in [10:6](../10/06.md). Alternate translation: [they did not listen to what Yahweh their God had told them to do]
18:12	yr30		rc://*/ta/man/translate/figs-explicit	לֹֽא־שָׁמְע֗וּ בְּ⁠קוֹל֙ יְהוָ֣ה אֱלֹהֵי⁠הֶ֔ם	1	See how you translated the similar expression in [10:6](../10/06.md). Alternate translation: [they did not obey what Yahweh their God had told them to do]
18:12	ijsb		rc://*/ta/man/translate/figs-parallelism	וְ⁠לֹ֥א שָׁמְע֖וּ וְ⁠לֹ֥א עָשֽׂוּ	1	Since, in this context, the term **listen** means “obey,” these two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could combine them and express the emphasis in another way. Alternate translation: [and they did not obey him at all]
18:13	vak6		rc://*/ta/man/translate/translate-ordinal	וּ⁠בְ⁠אַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַ⁠מֶּ֣לֶךְ חִזְקִיָּ֗ה	1	See how you translated the similar expression in [8:25](../08/25.md). Alternate translation: [And in the fourteenth year of Hezekiah]
18:13	bq80		rc://*/ta/man/translate/figs-hyperbole	וַֽ⁠יִּתְפְּשֵֽׂ⁠ם	1	The author is saying **all** as an overstatement for emphasis. It becomes clear in the next verse, understood in light of [19:8](../19/08.md), that there were some significant cities that Sennacherib had not yet captured. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: [and he captured one after another] or [and he captured many of them]
18:14	akys		rc://*/ta/man/translate/figs-metaphor	חָטָ֨אתִי֙	1	Hezekiah is speaking as if he had actually **sinned** or done something that was against Yahweh’s commandments. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [I have done the wrong thing by not serving you]
18:14	nmed		rc://*/ta/man/translate/figs-metaphor	אֵ֛ת אֲשֶׁר־תִּתֵּ֥ן עָלַ֖⁠י אֶשָּׂ֑א	1	Hezekiah is speaking as if he were actually a beast of burden and would **bear** a load that Sennacherib would put on him. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [Whatever you impose on me, I will pay]
18:14	opcm		rc://*/ta/man/translate/translate-bweight	שְׁלֹ֤שׁ מֵאוֹת֙ כִּכַּר־כֶּ֔סֶף וּ⁠שְׁלֹשִׁ֖ים כִּכַּ֥ר זָהָֽב	1	See how you decided to represent the weight of a kikkar in [5:5](../05/05.md).
18:15	iiah		rc://*/ta/man/translate/figs-idiom	הַ⁠נִּמְצָ֣א	1	See how you translated the similar expression in [12:18](../12/18.md). Alternate translation: [that was]
18:15	qri6		rc://*/ta/man/translate/figs-metaphor	בֵית־יְהוָ֑ה	1	See how you translated the similar expression in [5:18](../05/18.md). Alternate translation: [in the temple of Yahweh]
