Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
74:20	k832		rc://*/ta/man/translate/figs-possession	נְא֣וֹת חָמָֽס	1	Asaph is using the possessive form to describe **pastures** that are characterized by **violence**. If a speaker of your language would not use the possessive form for this purpose, you could express the same idea in another way. Alternate translation: [violent places]
74:20	ke2a		rc://*/ta/man/translate/figs-abstractnouns	חָמָֽס	1	If your language does not use an abstract noun for the idea of **violence**, you could express the same idea in another way. Alternate translation: [violent deeds]
74:20	kxh5		rc://*/ta/man/translate/figs-metaphor	מַחֲשַׁכֵּי־אֶ֝֗רֶץ	1	Here Asaph is speaking of places of oppression and danger as if they were **dark places**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [the dangerous places of the land]
74:20	uiyl		rc://*/ta/man/translate/figs-possession	מַחֲשַׁכֵּי־אֶ֝֗רֶץ	1	Asaph is using this possessive form to mean the places in **the land** that are dark, that is, dangerous. It may be helpful to clarify this for your readers. Alternate translation: [the dark places that are in the land]
74:21	njxn		rc://*/ta/man/translate/figs-nominaladj	דַּ֣ךְ	1	Asaph is using the adjective **weak** as a noun to mean a certain kind of person. Your language may use adjectives in the same way. If not, you can translate this adjective with an equivalent phrase. Alternate translation: [the weak person]
74:21	bx6t		rc://*/ta/man/translate/figs-activepassive	נִכְלָ֑ם	1	The expression **ashamed** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [feeling shame]
74:21	lix0		rc://*/ta/man/translate/figs-nominaladj	עָנִ֥י וְ֝⁠אֶבְי֗וֹן	1	Asaph is using the adjectives **poor** and **needy** as nouns to mean certain kinds of people. Your language may use adjectives in the same way. If not, you can translate these adjectives with equivalent phrases. Alternate translation: [those who are poor and needy]
74:22	l7gg		rc://*/ta/man/translate/grammar-connect-words-phrases	קוּמָ֣⁠ה אֱ֭לֹהִים	1	Here the words **Arise, God** mark a shift to a final urgent appeal for God to act. If the connection between this statement and the previous one is not clear, you may want to use a different connecting word to show how this statement relates to what comes before it. Alternate translation: [Take action, God]
74:22	wunh		rc://*/ta/man/translate/figs-metaphor	רִיבָ֣⁠ה רִיבֶ֑⁠ךָ	1	Here Asaph is speaking of God as if he were a litigant who would **plead** a legal **case** in court. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [Contend for yourself]
74:22	lonh		rc://*/ta/man/translate/figs-possession	רִיבֶ֑⁠ךָ	1	Asaph is using this possessive form to mean the case that is brought against God, that is, the insults directed at him. It may be helpful to clarify this for your readers. Alternate translation: [the case against you]
74:22	gc1o		rc://*/ta/man/translate/figs-abstractnouns	חֶרְפָּתְ⁠ךָ֥	1	If your language does not use an abstract noun for the idea of **reproach**, you could express the same idea in another way. Alternate translation: [how the fool reproaches you]
74:22	yi1e		rc://*/ta/man/translate/figs-possession	חֶרְפָּתְ⁠ךָ֥ מִנִּי־נָ֝בָ֗ל	1	Asaph is using this possessive form to mean the reproach that comes from **the fool**. It may be helpful to clarify this for your readers. Alternate translation: [the way the fool reproaches you]
74:23	to3j		rc://*/ta/man/translate/figs-metonymy	ק֣וֹל צֹרְרֶ֑י⁠ךָ	1	Here, **the voice of your adversaries** represents what the adversaries are saying. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [the words of your adversaries]
74:23	wfrz		rc://*/ta/man/translate/figs-possession	ק֣וֹל צֹרְרֶ֑י⁠ךָ	1	Asaph is using this possessive form to mean the voice that comes from **your adversaries**. It may be helpful to clarify this for your readers. Alternate translation: [what your adversaries are saying]
74:23	so67		rc://*/ta/man/translate/figs-possession	שְׁא֥וֹן קָ֝מֶ֗י⁠ךָ	1	Asaph is using this possessive form to mean the uproar that comes from **the ones rising against** God. It may be helpful to clarify this for your readers. Alternate translation: [the noise that your opponents make]
75:intro	rtb1				0	# Psalm 75 Introduction\n\n## Structure and Formatting\n\n  1. Superscription\n  2. Community thanksgiving (1)\n  3. God’s promise of righteous judgment (2–5)\n  4. Declaration that God alone is judge (6–8)\n  5. Psalmist’s vow to praise (9)\n  6. God’s promise to judge (10)\n\n## Structure and Formatting\n\nPsalm 75 is a psalm of Asaph that celebrates God as the righteous judge of all the earth.\n\n  1. Purpose: to declare that God will judge the earth with equity\n  2. Content: The psalm moves between different speakers—the community, God himself, and the psalmist—all affirming that God is the judge who humbles the wicked and exalts the righteous.\n  3. Message: God alone has the authority to judge, and he will do so at the appointed time.\n\n## Translation Issues in This Psalm\n\n  1. The psalm contains multiple speakers. Verse 1 is the community speaking. Verses 2–5 (and possibly continuing through verse 8) are God speaking. Verse 9 is the psalmist (Asaph) speaking. Verse 10 contains God’s words in quotation marks.\n  2. The image of the “horn” appears in verses 4, 5, and 10, representing power, pride, or strength.\n  3. The image of God’s judgment as a cup of wine appears in verse 8, a common biblical image.\n\nSee: [[rc://*/ta/man/translate/writing-poetry]]
75:front	dkhi		rc://*/ta/man/translate/translate-unknown	לַ⁠מְנַצֵּ֥חַ	1	The word translated as **chief musician** likely refers to the person in charge of music for worship. Some languages may have a term for a music leader. Alternate translation: [For the music director] or [For the leader of worship music]
75:1	w1le		rc://*/ta/man/translate/figs-reduplication	ה֘וֹדִ֤ינוּ לְּ⁠ךָ֨ ׀ אֱֽלֹהִ֗ים ה֭וֹדִינוּ	1	The psalmist is repeating the phrase **We give thanks** in order to intensify the idea that it conveys. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the intensification. Alternate translation: [We thank you so very much]
75:1	zmpz		rc://*/ta/man/translate/figs-explicit	וְ⁠קָר֣וֹב שְׁמֶ֑⁠ךָ	1	By **your name is near**, the psalmist means that God is present and accessible to his people. You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [you are present with us] or [you are close to us]
75:1	ohcd		rc://*/ta/man/translate/figs-metonymy	שְׁמֶ֑⁠ךָ	1	The psalmist is using the term **name** to represent God himself and his presence. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [your presence]
75:1	d750		rc://*/ta/man/translate/writing-pronouns	סִ֝פְּר֗וּ	1	The pronoun **they** refers to the people of Israel. If it would be helpful in your language, you could state this explicitly. Alternate translation: [we your people recount]
75:2	z7li		rc://*/ta/man/translate/writing-quotations	כִּ֭י אֶקַּ֣ח מוֹעֵ֑ד אֲ֝נִ֗י מֵישָׁרִ֥ים אֶשְׁפֹּֽט	1	This is the beginning of what God said. If it would be helpful to your readers, you could mark that this is a direct quote of God. Alternate translation: [God said, “When I take the appointed time, I will judge with equity]
75:2	gyee		rc://*/ta/man/translate/writing-pronouns	אֲ֝נִ֗י & אֶשְׁפֹּֽט	1	God is stating the pronoun **I** twice, even though the verb already includes this meaning. He is doing that to emphasize that he himself is the one speaking and acting. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing the emphasis here. Alternate translation: [I myself will judge]
75:2	lpdg		rc://*/ta/man/translate/figs-abstractnouns	מֵישָׁרִ֥ים	1	If your language does not use an abstract noun for the idea of **equity**, you could express the same idea in another way. Alternate translation: [what is right] or [uprightly]
75:3	t10c		rc://*/ta/man/translate/figs-metaphor	נְֽמֹגִ֗ים אֶ֥רֶץ וְ⁠כָל־יֹשְׁבֶ֑י⁠הָ	1	The psalmist is speaking of the earth and its inhabitants as if they were **melting**. He means that they are overcome with fear and instability in the presence of God’s judgment. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [The earth and all its inhabitants are trembling with fear]
75:3	tgkw		rc://*/ta/man/translate/writing-pronouns	אָנֹכִ֨י תִכַּ֖נְתִּי	1	God is stating the pronoun **I** explicitly, even though the verb already includes this meaning. He is doing that to emphasize that he himself is the one who establishes the earth’s foundations. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing the emphasis here. Alternate translation: [I myself established]
75:3	uj3k		rc://*/ta/man/translate/figs-metaphor	תִכַּ֖נְתִּי עַמּוּדֶ֣י⁠הָ	1	The psalmist is speaking of the earth as if it were a building with **pillars** to support it. This image represents the stability that God provides and maintains for the earth. If this image communicates well in your language, please use it. If not, you could state the meaning plainly. Alternate translation: [made it stable] or [keep it stable]
75:4	iozs		rc://*/ta/man/translate/figs-nominaladj	לַֽ֭⁠הוֹלְלִים	1	David is using the adjective **boasters** as a noun to mean a certain kind of person. Your language may use adjectives in the same way. If not, you can translate this adjective with an equivalent phrase. Alternate translation: [people who boast]
75:4	hosa		rc://*/ta/man/translate/figs-nominaladj	וְ֝⁠לָ⁠רְשָׁעִ֗ים	1	The psalmist is using the adjective **wicked** as a noun to mean a certain kind of person. Your language may use adjectives in the same way. If not, you can translate this adjective with an equivalent phrase. Alternate translation: [wicked people]
75:4	cnhx		rc://*/ta/man/translate/figs-metaphor	תָּרִ֥ימוּ קָֽרֶן	1	The psalmist is speaking of arrogant or defiant people as if they were to physically **lift up a horn** like an animal displaying strength. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: [behave arrogantly] or [act defiantly]
75:5	h3nk		rc://*/ta/man/translate/figs-metaphor	תָּרִ֣ימוּ לַ⁠מָּר֣וֹם קַרְנְ⁠כֶ֑ם	1	The psalmist is speaking of **to the height** as if it were a physical elevation to which one could **lift up** a **horn**. This intensifies the image of arrogance that the horn metaphor conveys. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [act with extreme arrogance]
75:5	u9gt		rc://*/ta/man/translate/figs-metonymy	תְּדַבְּר֖וּ בְ⁠צַוָּ֣אר עָתָֽק	1	Here, **neck** represents speaking with an arrogant attitude. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [speak arrogantly]
75:6	hwa0		rc://*/ta/man/translate/figs-merism	מִ֭⁠מּוֹצָא וּ⁠מִֽ⁠מַּעֲרָ֑ב וְ֝⁠לֹ֗א מִ⁠מִּדְבַּ֥ר הָרִֽים	1	The psalmist is referring to all directions on earth by naming two (or three) cardinal points, **the east**, **the west**, and **the wilderness** (the south). The word translated **comes lifting up** could possibly mean “mountains” which would refer to the north. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [from any direction comes lifting up]
75:6	tnk6		rc://*/ta/man/translate/figs-abstractnouns	הָרִֽים	1	If your language does not use an abstract noun for the idea of **lifting up**, you could express the same idea with a verb such as “lift” or “exalt.” Alternate translation: [to lift someone up]
75:7	zvvv		rc://*/ta/man/translate/figs-explicit	זֶ֥ה יַ֝שְׁפִּ֗יל וְ⁠זֶ֣ה יָרִֽים	1	The implication is that God brings low the proud and wicked, and lifts up the humble and righteous. You could include this information if that would be helpful to your readers. Alternate translation: [he humbles this proud person, and he exalts this humble person] or [he brings down the arrogant, and he raises up the lowly]
75:8	fr1d		rc://*/ta/man/translate/figs-metaphor	כ֪וֹס בְּֽ⁠יַד־יְהוָ֡ה	1	The psalmist is speaking of Yahweh’s judgment as if it were **a cup** that Yahweh held **in** his **hand** and forced people to drink. This is a common biblical image. If this image communicates well in your language, please use it. If not, you could express this as a comparison. Alternate translation: [Yahweh’s judgment is like a cup in his hand]
75:8	wqye		rc://*/ta/man/translate/figs-explicit	וְ⁠יַ֤יִן חָמַ֨ר ׀ מָ֥לֵא מֶסֶךְ֮	1	The psalmist assumes that readers will know that **wine** that **foams** and is **a full mixture** refers to wine mixed with spices, making it very strong and intoxicating, representing the full strength of God’s judgment. You could include this information if that would be helpful to your readers. Alternate translation: [the wine foams, full of spices]
75:8	b52c		rc://*/ta/man/translate/figs-metaphor	שְׁ֭מָרֶי⁠הָ יִמְצ֣וּ	1	The psalmist is speaking of punishment as if it were a cup of wine and God’s enemies **will drain** even **its dregs**, the sediment at the bottom. He means that they will experience God’s judgment completely, even to its most severe and bitter aspects. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [they will experience the punishment fully, even its worst parts]
75:8	mntr		rc://*/ta/man/translate/figs-nominaladj	רִשְׁעֵי	1	See how you translated the similar expression in [verse 4](../075/004.md).
75:9	uock		rc://*/ta/man/translate/writing-quotations	וַ֭⁠אֲנִי אַגִּ֣יד לְ⁠עֹלָ֑ם אֲ֝זַמְּרָ֗ה לֵ⁠אלֹהֵ֥י יַעֲקֹֽב	1	This is the beginning of what the psalmist said. If it would be helpful to your readers, you could mark that this is a direct quote of the psalmist. Alternate translation: [But as for me, I will declare to eternity; I will sing praise to the God of Jacob]
75:9	wmbr		rc://*/ta/man/translate/writing-pronouns	וַ֭⁠אֲנִי אַגִּ֣יד	1	The psalmist is stating the pronoun **I** twice for emphasis. He is doing that to emphasize his personal commitment and determination, in contrast to the wicked. If a speaker of your language would repeat a pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing that meaning here. Alternate translation: [But as for me, I will declare]
75:9	bi39		rc://*/ta/man/translate/figs-metonymy	לֵ⁠אלֹהֵ֥י יַעֲקֹֽב	1	Here, **Jacob** represents the people of Israel, the descendants of Jacob. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [to the God of the people of Israel] or [to the God of the Israelites]
75:10	rvwk		rc://*/ta/man/translate/writing-quotations	וְ⁠כָל־קַרְנֵ֣י רְשָׁעִ֣ים אֲגַדֵּ֑עַ תְּ֝רוֹמַ֗מְנָה קַֽרְנ֥וֹת צַדִּֽיק	1	This is the beginning of what God said. If it would be helpful to your readers, you could mark that this is a direct quote of God. Alternate translation: [God says, “And all the horns of the wicked I will cut off; the horns of the righteous will be lifted up.”]
75:10	elc5		rc://*/ta/man/translate/figs-metaphor	קַרְנֵ֣י רְשָׁעִ֣ים & קַֽרְנ֥וֹת צַדִּֽיק	1	The psalmist is speaking of power and strength as if they were **horns**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [the power of the wicked … the power of the righteous]
75:10	tnm2		rc://*/ta/man/translate/figs-nominaladj	רְשָׁעִ֣ים	1	See how you translated the similar expression in [verse 4](../075/004.md).
75:10	igom		rc://*/ta/man/translate/figs-nominaladj	צַדִּֽיק	1	The psalmist is using the adjective **righteous** as a noun to mean a certain kind of person. Your language may use adjectives in the same way. If not, you can translate this adjective with an equivalent phrase. Alternate translation: [righteous people]
75:10	d1cy		rc://*/ta/man/translate/figs-activepassive	תְּ֝רוֹמַ֗מְנָה	1	The expression **will be lifted up** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. If you need to say who does the action, the context indicates that it is God. Alternate translation: [I will lift up] or [God will lift up]
76:intro	ml6q				0	# Psalm 76 Introduction\n\n## Structure and Formatting\n\n  1. Superscription\n  2. God is known in Zion (1–3)\n  3. God’s judgment destroys the enemies (4–6)\n  4. God’s judgment causes fear (7–9)\n  5. Call to worship and vow to God (10–12)\n\n## Structure and Formatting\n\nPsalm 76 is a psalm of Asaph that celebrates God’s victory over the enemies of his people and his dwelling in Zion.\n\n  1. Purpose: to praise God for his victory and to warn others to fear him\n  2. Content: The psalm describes God’s power in breaking the weapons of war and striking down the enemies who attacked Jerusalem. It affirms God’s sovereignty over all kings and leaders.\n  3. Message: God is the supreme judge and warrior who defends his people and dwells among them.\n\n## Translation Issues in This Psalm\n\n### Images of War\n\nThe psalm uses several images related to war and judgment, such as “flames of the bow” (arrows), “mountains of prey” (victory), and “gird on wrath” (using wrath as a weapon).\n\n### God’s Names and Titles\n\nThe psalm uses “God of Jacob” (v6), “Fear” (or “Awesome One”, v11), and refers to his dwelling in “Salem” and “Zion” (v2).\n\n### Idioms\n\nThere are idioms like “stout of heart” (brave) and “found not their hands” (helpless).\n\nSee: [[rc://*/ta/man/translate/writing-poetry]]
76:front	zyad		rc://*/ta/man/translate/translate-unknown	לַ⁠מְנַצֵּ֥חַ	1	The word translated as **chief musician** likely refers to the person in charge of music for worship. Some languages may have a term for a music leader. Alternate translation: [For the music director] or [For the leader of worship music]
76:1	h1nv		rc://*/ta/man/translate/figs-parallelism	נוֹדָ֣ע בִּֽ⁠יהוּדָ֣ה אֱלֹהִ֑ים בְּ֝⁠יִשְׂרָאֵ֗ל גָּד֥וֹל שְׁמֽ⁠וֹ	1	These lines mean basically the same thing. Translate according to your team’s decision on parallelism. See the Introduction to Psalms for more information.
76:1	h0nv		rc://*/ta/man/translate/figs-activepassive	נוֹדָ֣ע & אֱלֹהִ֑ים	1	The expression **is known** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [people know God] or [God has revealed himself]
76:1	faql		rc://*/ta/man/translate/figs-metonymy	שְׁמֽ⁠וֹ	1	The psalmist is using the term **name** to represent who God is or to refer to God’s reputation. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [his reputation] or [he himself]
76:2	fbql		rc://*/ta/man/translate/figs-parallelism	וַ⁠יְהִ֣י בְ⁠שָׁלֵ֣ם סֻכּ֑⁠וֹ וּ⁠מְע֖וֹנָת֣⁠וֹ בְ⁠צִיּֽוֹן	1	These lines mean basically the same thing. Translate according to your team’s decision on parallelism. See the Introduction to Psalms for more information.
76:2	ccaq		rc://*/ta/man/translate/translate-names	בְ⁠שָׁלֵ֣ם	1	The word **Salem** is the name of a city. This is an ancient name for Jerusalem.
76:2	j4om		rc://*/ta/man/translate/figs-metaphor	וַ⁠יְהִ֣י בְ⁠שָׁלֵ֣ם סֻכּ֑⁠וֹ וּ⁠מְע֖וֹנָת֣⁠וֹ	1	The psalmist is speaking of Yahweh as if he were a person who had an **abode** and a **dwelling place** in Salem and Zion. This represents Yahweh’s special presence among his people in those locations. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [And his home is in Salem, and where he lives] or [And he is present in Salem, and his presence]
76:2	rcob		rc://*/ta/man/translate/translate-names	בְ⁠צִיּֽוֹן	1	The word **Zion** is the name of a mountain in Jerusalem.
76:3	xqxv		rc://*/ta/man/translate/figs-metaphor	שָׁ֭מָּ⁠ה שִׁבַּ֣ר רִשְׁפֵי־קָ֑שֶׁת מָגֵ֬ן וְ⁠חֶ֖רֶב וּ⁠מִלְחָמָ֣ה	1	The psalmist is speaking of Yahweh providing peace for his people as if he were physically breaking weapons. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [He provides peace by stopping all the enemies’ attacks]
76:3	qta3		rc://*/ta/man/translate/figs-metaphor	רִשְׁפֵי־קָ֑שֶׁת	1	The psalmist is speaking of arrows as if they were **flames of the bow**. This could be because arrows move swiftly like lightning or because they were tipped with fire. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: [the arrows of the bow]
76:3	z7ar		rc://*/ta/man/translate/figs-synecdoche	מָגֵ֬ן וְ⁠חֶ֖רֶב וּ⁠מִלְחָמָ֣ה	1	The psalmist uses some weapons (**the shield and the sword**) to represent all weapons of war and then further uses **the battle** as a summary representing the weapons used in battle. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: [shields and swords and all other weapons of war]
76:4	mpay		rc://*/ta/man/translate/figs-doublet	נָ֭אוֹר & אַדִּ֗יר	1	The terms **shining** and **majestic** mean similar things. The psalmist is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [are brilliantly glorious] or [are radiant with glory]
76:4	tj6u		rc://*/ta/man/translate/figs-metaphor	נָ֭אוֹר	1	The psalmist is speaking of God as if he were **shining** with radiant light. If it would be helpful for your readers, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: [are glorious] or [are radiant]
76:4	qe4v		rc://*/ta/man/translate/figs-metaphor	מֵֽ⁠הַרְרֵי־טָֽרֶף	1	The psalmist is speaking of the mountains as if they were places where God had hunted down his enemies like **prey**. If it would be helpful in your language, you could express this as a comparison or state the meaning plainly. Alternate translation: [from the mountains where you defeated your enemies] or [like the mountains of your victory]
76:5	qdkb		rc://*/ta/man/translate/figs-idiom	אַבִּ֣ירֵי לֵ֭ב	1	The psalmist is using **stout of heart** as a common expression of his culture to mean “brave” or “courageous.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [The courageous] or [The brave warriors]
76:5	zxzz		rc://*/ta/man/translate/figs-activepassive	אֶשְׁתּוֹלְל֨וּ	1	The expression **were plundered** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [lost all their possessions] or [had their possessions taken away]
76:5	lv0j		rc://*/ta/man/translate/figs-euphemism	נָמ֣וּ שְׁנָתָ֑⁠ם	1	The psalmist is referring to death in a polite way by using the phrase **slept their sleep**. Depending on what is helpful for your readers, you could use a polite way of referring to this in your language, or you could state this plainly. Alternate translation: [they died] or [they passed away]
76:5	kkoz		rc://*/ta/man/translate/figs-idiom	וְ⁠לֹא־מָצְא֖וּ & יְדֵי⁠הֶֽם	1	The psalmist is using **found not their hands** as a common expression of his culture to mean “were unable to use their strength or weapons.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [and … could not lift their hands to fight] or [and … were helpless]
76:6	qujy		rc://*/ta/man/translate/figs-activepassive	מִ֭⁠גַּעֲרָ֣תְ⁠ךָ	1	The expression **At your rebuke** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [When you rebuked them]
76:6	vn21		rc://*/ta/man/translate/figs-possession	אֱלֹהֵ֣י יַעֲקֹ֑ב	1	The psalmist is not using this possessive form **God of Jacob** to indicate that Jacob possessed or controlled God. Rather, the psalmist is using these words to indicate that God is the God whom Jacob worshiped. If it would be helpful in your language, you could express this idea in another way. Alternate translation: [God whom Jacob worshiped]
76:6	tv80		rc://*/ta/man/translate/figs-synecdoche	וְ⁠רֶ֣כֶב וָ⁠סֽוּס	1	The psalmist is using **rider and horse** to represent all the military forces of the enemy. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [chariots and horses] or [riders and their horses]
76:6	nlom		rc://*/ta/man/translate/figs-metaphor	נִ֝רְדָּ֗ם	1	The psalmist is speaking of **fell deeply asleep** as if dying were falling into a deep sleep. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: [fell down dead] or [died]
76:7	i4nd		rc://*/ta/man/translate/writing-pronouns	אַתָּ֤ה & אַ֗תָּה	1	The psalmist is repeating the pronoun **You** in order to intensify the emphasis on God himself. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the intensification. Alternate translation: [You yourself are] or [Truly you are]
76:7	c2cs		rc://*/ta/man/translate/figs-activepassive	נ֥וֹרָא אַ֗תָּה	1	The expression **you are to be feared** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [you are fearsome] or [people must fear you]
76:7	omn8		rc://*/ta/man/translate/figs-rquestion	וּ⁠מִֽי־יַעֲמֹ֥ד לְ⁠פָנֶ֗י⁠ךָ מֵ⁠אָ֥ז אַפֶּֽ⁠ךָ	1	The psalmist is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [and no one can stand before your face from the time of your nose!] or [and no one is able to stand before your face when your nose begins to burn!]
76:7	uwuq		rc://*/ta/man/translate/figs-idiom	יַעֲמֹ֥ד לְ⁠פָנֶ֗י⁠ךָ	1	The psalmist is using **stand before your face** as a common expression of the culture to mean “withstand your judgment” or “endure your presence.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [can survive in your presence] or [can endure your anger]
76:7	sfhq		rc://*/ta/man/translate/figs-idiom	מֵ⁠אָ֥ז אַפֶּֽ⁠ךָ	1	The psalmist is using the phrase **from the time of your nose** as a common expression of the culture to mean “when you are angry.” If this phrase does not have that meaning for your readers, use a comparable expression from your language that does have that meaning or state the meaning plainly. Alternate translation: [when you are angry] or [when your anger flares up]
76:8	ptkz		rc://*/ta/man/translate/figs-metonymy	מִ֭⁠שָּׁמַיִם	1	Here, **heaven** represents the place where God dwells. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [From the sky] or [From your dwelling place]
76:8	pl11		rc://*/ta/man/translate/figs-activepassive	הִשְׁמַ֣עְתָּ דִּ֑ין	1	The expression **caused judgment to be heard** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [you proclaimed judgment] or [you announced your judgment]
76:8	p7ug		rc://*/ta/man/translate/figs-metonymy	אֶ֖רֶץ יָֽרְאָ֣ה וְ⁠שָׁקָֽטָה	1	Here, **earth** represents the people who live on the earth. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [the people of the earth were afraid and were quiet] or [everyone on earth feared and were quiet]
76:9	f7jy		rc://*/ta/man/translate/figs-idiom	בְּ⁠קוּם־לַ⁠מִּשְׁפָּ֥ט	1	The psalmist is using **arose to judgment** as a common expression of his culture to mean “began to judge” or “decided to act in judgment.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [when … began to judge] or [when …took action to judge]
76:10	iuv4		rc://*/ta/man/translate/figs-personification	חֲמַ֣ת אָדָ֣ם תּוֹדֶ֑⁠ךָּ	1	The psalmist is speaking of **wrath** as if it were a living thing that could **praise** God. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [people’s anger will result in praise to you] or [you will be praised because of how you respond to human anger]
76:10	m4us		rc://*/ta/man/translate/figs-metaphor	תַּחְגֹּֽר	1	The psalmist is speaking of Yahweh as if he will **gird on** the remainder of wrath like a belt or weapon. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: [you will wear like a belt] or [you will use like a weapon]
76:11	ojyc		rc://*/ta/man/translate/figs-explicit	נִֽדֲר֣וּ וְ⁠שַׁלְּמוּ֮ לַ⁠יהוָ֪ה אֱֽלֹהֵ֫י⁠כֶ֥ם	1	The implication is that the people should fulfill the vows they make to God by doing what they promised. You could include this information if that would be helpful to your readers. Alternate translation: [Make vows to Yahweh your God and fulfill them]
76:11	mdc1		rc://*/ta/man/translate/figs-explicit	כָּל־סְבִיבָ֑י⁠ו	1	The implication is that **all who are around him** refers to the people of the nations surrounding Israel. You could include this information if that would be helpful to your readers. Alternate translation: [all the people of the surrounding nations]
76:11	v5yt		rc://*/ta/man/translate/figs-metonymy	לַ⁠מּוֹרָֽא	1	Here, **the Fear** represents God, the one who is to be feared. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [to the One who is to be feared] or [to the Awesome One]
76:12	ij2y		rc://*/ta/man/translate/figs-metaphor	יִ֭בְצֹר	1	Here the psalmist is speaking of God as if he were using a tool and **cuts off the spirit of princes**. He means that God humbles or destroys them. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [He humbles] or [He destroys]
76:12	r978		rc://*/ta/man/translate/figs-metonymy	ר֣וּחַ	1	Here, **spirit** represents the courage or pride of a person. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [the courage of] or [the pride of]
76:12	ggg9		rc://*/ta/man/translate/figs-activepassive	נ֝וֹרָ֗א לְ⁠מַלְכֵי־אָֽרֶץ	1	The expression **is to be feared by the kings of the earth** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [the kings of the earth fear him] or [he causes the kings of the earth to fear him]
